"latitude","longitude","time"
41.233103,-105.329299,2014-07-26 17:29:31+00:00
41.233088,-105.329355,2014-07-26 17:29:32+00:00
41.233069,-105.329412,2014-07-26 17:29:33+00:00
41.233053,-105.329464,2014-07-26 17:29:34+00:00
41.23303,-105.329508,2014-07-26 17:29:35+00:00
41.233004,-105.329561,2014-07-26 17:29:36+00:00
41.23299,-105.329616,2014-07-26 17:29:37+00:00
41.232971,-105.329668,2014-07-26 17:29:38+00:00
41.232963,-105.329722,2014-07-26 17:29:39+00:00
41.232955,-105.329786,2014-07-26 17:29:40+00:00
41.232944,-105.329844,2014-07-26 17:29:41+00:00
41.232945,-105.329914,2014-07-26 17:29:42+00:00
41.232927,-105.32997,2014-07-26 17:29:43+00:00
41.232904,-105.330019,2014-07-26 17:29:44+00:00
41.232886,-105.33007,2014-07-26 17:29:45+00:00
41.232859,-105.330131,2014-07-26 17:29:46+00:00
41.232843,-105.330189,2014-07-26 17:29:47+00:00
41.232827,-105.330258,2014-07-26 17:29:48+00:00
41.232803,-105.330311,2014-07-26 17:29:49+00:00
41.232786,-105.330357,2014-07-26 17:29:50+00:00
41.232765,-105.330406,2014-07-26 17:29:51+00:00
41.232748,-105.330455,2014-07-26 17:29:52+00:00
41.232719,-105.330502,2014-07-26 17:29:53+00:00
41.232684,-105.330536,2014-07-26 17:29:54+00:00
41.232654,-105.330535,2014-07-26 17:29:55+00:00
41.232624,-105.330536,2014-07-26 17:29:56+00:00
41.232588,-105.330545,2014-07-26 17:29:57+00:00
41.232542,-105.330561,2014-07-26 17:29:58+00:00
41.232497,-105.330578,2014-07-26 17:29:59+00:00
41.232449,-105.330602,2014-07-26 17:30:00+00:00
41.232409,-105.330625,2014-07-26 17:30:01+00:00
41.232364,-105.330645,2014-07-26 17:30:02+00:00
41.232303,-105.330667,2014-07-26 17:30:03+00:00
41.23225,-105.330685,2014-07-26 17:30:04+00:00
41.232195,-105.330705,2014-07-26 17:30:05+00:00
41.232141,-105.330724,2014-07-26 17:30:06+00:00
41.232092,-105.330744,2014-07-26 17:30:07+00:00
41.232043,-105.330756,2014-07-26 17:30:08+00:00
41.231988,-105.330787,2014-07-26 17:30:09+00:00
41.23194,-105.330802,2014-07-26 17:30:10+00:00
41.231893,-105.330814,2014-07-26 17:30:11+00:00
41.231846,-105.330833,2014-07-26 17:30:12+00:00
41.231802,-105.330847,2014-07-26 17:30:13+00:00
41.231753,-105.330865,2014-07-26 17:30:14+00:00
41.231706,-105.330888,2014-07-26 17:30:15+00:00
41.231664,-105.330896,2014-07-26 17:30:16+00:00
41.231622,-105.330917,2014-07-26 17:30:17+00:00
41.231579,-105.330917,2014-07-26 17:30:18+00:00
41.231536,-105.330921,2014-07-26 17:30:19+00:00
41.231489,-105.330931,2014-07-26 17:30:20+00:00
41.231443,-105.330937,2014-07-26 17:30:21+00:00
41.231396,-105.330928,2014-07-26 17:30:22+00:00
41.231353,-105.33092,2014-07-26 17:30:23+00:00
41.231307,-105.330913,2014-07-26 17:30:24+00:00
41.231262,-105.330896,2014-07-26 17:30:25+00:00
41.231217,-105.330872,2014-07-26 17:30:26+00:00
41.231174,-105.330847,2014-07-26 17:30:27+00:00
41.231145,-105.330807,2014-07-26 17:30:28+00:00
41.231119,-105.33077,2014-07-26 17:30:29+00:00
41.23107,-105.330734,2014-07-26 17:30:30+00:00
41.231035,-105.330688,2014-07-26 17:30:31+00:00
41.231007,-105.330642,2014-07-26 17:30:32+00:00
41.230969,-105.330597,2014-07-26 17:30:33+00:00
41.230925,-105.330554,2014-07-26 17:30:34+00:00
41.230891,-105.330506,2014-07-26 17:30:35+00:00
41.23086,-105.330448,2014-07-26 17:30:36+00:00
41.230829,-105.330408,2014-07-26 17:30:37+00:00
41.230795,-105.330368,2014-07-26 17:30:38+00:00
41.230762,-105.330328,2014-07-26 17:30:39+00:00
41.230717,-105.330281,2014-07-26 17:30:41+00:00
41.230623,-105.330185,2014-07-26 17:30:44+00:00
41.230488,-105.330024,2014-07-26 17:30:48+00:00
41.230389,-105.329927,2014-07-26 17:30:49+00:00
41.23029,-105.32983,2014-07-26 17:30:50+00:00
41.230254,-105.329786,2014-07-26 17:30:51+00:00
41.230211,-105.329745,2014-07-26 17:30:52+00:00
41.23018,-105.3297,2014-07-26 17:30:53+00:00
41.230145,-105.329641,2014-07-26 17:30:54+00:00
41.230115,-105.329594,2014-07-26 17:30:55+00:00
41.230078,-105.329535,2014-07-26 17:30:56+00:00
41.230041,-105.329473,2014-07-26 17:30:57+00:00
41.23,-105.329427,2014-07-26 17:30:58+00:00
41.229972,-105.329373,2014-07-26 17:30:59+00:00
41.229935,-105.329323,2014-07-26 17:31:00+00:00
41.229901,-105.329287,2014-07-26 17:31:01+00:00
41.229872,-105.32924,2014-07-26 17:31:02+00:00
41.229821,-105.329202,2014-07-26 17:31:03+00:00
41.229789,-105.329169,2014-07-26 17:31:04+00:00
41.229768,-105.329114,2014-07-26 17:31:05+00:00
41.22973,-105.32906,2014-07-26 17:31:06+00:00
41.229689,-105.329007,2014-07-26 17:31:07+00:00
41.229653,-105.328961,2014-07-26 17:31:08+00:00
41.229593,-105.328926,2014-07-26 17:31:09+00:00
41.22955,-105.328896,2014-07-26 17:31:10+00:00
41.229522,-105.32884,2014-07-26 17:31:11+00:00
41.229496,-105.328793,2014-07-26 17:31:12+00:00
41.229465,-105.328766,2014-07-26 17:31:13+00:00
41.229437,-105.328733,2014-07-26 17:31:14+00:00
41.229404,-105.328706,2014-07-26 17:31:15+00:00
41.229384,-105.32867,2014-07-26 17:31:16+00:00
41.229361,-105.328636,2014-07-26 17:31:17+00:00
41.22934,-105.328594,2014-07-26 17:31:18+00:00
41.229317,-105.328548,2014-07-26 17:31:19+00:00
41.229296,-105.328501,2014-07-26 17:31:20+00:00
41.229266,-105.32846,2014-07-26 17:31:21+00:00
41.229233,-105.328422,2014-07-26 17:31:22+00:00
41.2292,-105.328383,2014-07-26 17:31:23+00:00
41.22916,-105.328334,2014-07-26 17:31:24+00:00
41.229125,-105.32829,2014-07-26 17:31:25+00:00
41.229066,-105.328255,2014-07-26 17:31:26+00:00
41.228999,-105.328223,2014-07-26 17:31:27+00:00
41.228936,-105.328184,2014-07-26 17:31:28+00:00
41.228883,-105.32813,2014-07-26 17:31:29+00:00
41.228826,-105.328078,2014-07-26 17:31:30+00:00
41.228768,-105.328026,2014-07-26 17:31:31+00:00
41.228712,-105.327978,2014-07-26 17:31:32+00:00
41.228652,-105.327936,2014-07-26 17:31:33+00:00
41.228604,-105.327896,2014-07-26 17:31:34+00:00
41.228558,-105.32787,2014-07-26 17:31:35+00:00
41.228514,-105.327845,2014-07-26 17:31:36+00:00
41.228477,-105.327814,2014-07-26 17:31:37+00:00
41.228439,-105.327794,2014-07-26 17:31:38+00:00
41.228398,-105.327746,2014-07-26 17:31:40+00:00
41.228369,-105.327724,2014-07-26 17:31:41+00:00
41.228329,-105.327694,2014-07-26 17:31:43+00:00
41.22829,-105.32768,2014-07-26 17:31:45+00:00
41.228258,-105.327657,2014-07-26 17:31:47+00:00
41.228233,-105.327624,2014-07-26 17:31:49+00:00
41.228209,-105.327576,2014-07-26 17:31:51+00:00
41.228172,-105.327527,2014-07-26 17:31:53+00:00
41.228148,-105.327508,2014-07-26 17:31:54+00:00
41.228121,-105.327489,2014-07-26 17:31:55+00:00
41.228093,-105.327472,2014-07-26 17:31:56+00:00
41.228066,-105.327459,2014-07-26 17:31:57+00:00
41.228038,-105.327449,2014-07-26 17:31:58+00:00
41.228011,-105.327436,2014-07-26 17:31:59+00:00
41.227985,-105.327418,2014-07-26 17:32:00+00:00
41.227961,-105.327395,2014-07-26 17:32:01+00:00
41.227939,-105.32737,2014-07-26 17:32:02+00:00
41.22792,-105.32734,2014-07-26 17:32:03+00:00
41.227901,-105.327308,2014-07-26 17:32:04+00:00
41.227883,-105.327272,2014-07-26 17:32:05+00:00
41.227865,-105.327236,2014-07-26 17:32:06+00:00
41.227846,-105.3272,2014-07-26 17:32:07+00:00
41.227826,-105.327163,2014-07-26 17:32:08+00:00
41.227807,-105.327126,2014-07-26 17:32:09+00:00
41.227789,-105.327088,2014-07-26 17:32:10+00:00
41.227769,-105.327049,2014-07-26 17:32:11+00:00
41.22775,-105.32701,2014-07-26 17:32:12+00:00
41.227732,-105.326974,2014-07-26 17:32:13+00:00
41.227713,-105.326938,2014-07-26 17:32:14+00:00
41.227693,-105.326901,2014-07-26 17:32:15+00:00
41.227674,-105.326862,2014-07-26 17:32:16+00:00
41.227654,-105.32682,2014-07-26 17:32:17+00:00
41.227632,-105.326773,2014-07-26 17:32:18+00:00
41.227609,-105.326723,2014-07-26 17:32:19+00:00
41.227586,-105.326668,2014-07-26 17:32:20+00:00
41.227565,-105.32661,2014-07-26 17:32:21+00:00
41.227544,-105.326551,2014-07-26 17:32:22+00:00
41.227508,-105.32646,2014-07-26 17:32:23+00:00
41.227482,-105.326391,2014-07-26 17:32:24+00:00
41.227456,-105.326337,2014-07-26 17:32:25+00:00
41.227436,-105.326271,2014-07-26 17:32:26+00:00
41.227416,-105.326216,2014-07-26 17:32:27+00:00
41.227395,-105.326167,2014-07-26 17:32:28+00:00
41.227373,-105.326113,2014-07-26 17:32:29+00:00
41.227337,-105.326049,2014-07-26 17:32:30+00:00
41.227315,-105.326003,2014-07-26 17:32:31+00:00
41.227288,-105.325941,2014-07-26 17:32:32+00:00
41.227264,-105.325882,2014-07-26 17:32:33+00:00
41.227235,-105.325845,2014-07-26 17:32:34+00:00
41.227214,-105.325799,2014-07-26 17:32:35+00:00
41.227183,-105.325753,2014-07-26 17:32:36+00:00
41.227159,-105.325701,2014-07-26 17:32:37+00:00
41.22714,-105.325635,2014-07-26 17:32:38+00:00
41.227114,-105.325574,2014-07-26 17:32:39+00:00
41.227108,-105.32552,2014-07-26 17:32:40+00:00
41.227088,-105.325444,2014-07-26 17:32:41+00:00
41.227082,-105.325373,2014-07-26 17:32:42+00:00
41.227066,-105.325303,2014-07-26 17:32:43+00:00
41.227042,-105.32523,2014-07-26 17:32:44+00:00
41.227025,-105.32515,2014-07-26 17:32:45+00:00
41.22701,-105.325093,2014-07-26 17:32:46+00:00
41.226992,-105.325016,2014-07-26 17:32:47+00:00
41.226962,-105.324947,2014-07-26 17:32:48+00:00
41.226946,-105.324885,2014-07-26 17:32:49+00:00
41.226931,-105.324812,2014-07-26 17:32:50+00:00
41.226915,-105.324746,2014-07-26 17:32:51+00:00
41.226893,-105.32468,2014-07-26 17:32:52+00:00
41.226882,-105.324609,2014-07-26 17:32:53+00:00
41.22687,-105.324528,2014-07-26 17:32:54+00:00
41.226857,-105.324449,2014-07-26 17:32:55+00:00
41.226838,-105.324362,2014-07-26 17:32:56+00:00
41.226812,-105.324273,2014-07-26 17:32:57+00:00
41.226782,-105.324187,2014-07-26 17:32:58+00:00
41.226755,-105.324109,2014-07-26 17:32:59+00:00
41.226724,-105.324029,2014-07-26 17:33:00+00:00
41.22668,-105.323961,2014-07-26 17:33:01+00:00
41.226643,-105.323899,2014-07-26 17:33:02+00:00
41.226612,-105.323835,2014-07-26 17:33:03+00:00
41.226591,-105.32376,2014-07-26 17:33:04+00:00
41.226562,-105.323695,2014-07-26 17:33:05+00:00
41.226529,-105.323648,2014-07-26 17:33:06+00:00
41.226488,-105.323588,2014-07-26 17:33:07+00:00
41.226457,-105.323532,2014-07-26 17:33:08+00:00
41.226419,-105.323479,2014-07-26 17:33:09+00:00
41.226383,-105.323418,2014-07-26 17:33:10+00:00
41.226349,-105.323352,2014-07-26 17:33:11+00:00
41.226314,-105.323291,2014-07-26 17:33:12+00:00
41.226257,-105.323247,2014-07-26 17:33:13+00:00
41.226214,-105.323196,2014-07-26 17:33:14+00:00
41.22618,-105.323134,2014-07-26 17:33:15+00:00
41.226131,-105.323084,2014-07-26 17:33:16+00:00
41.22609,-105.32305,2014-07-26 17:33:17+00:00
41.22606,-105.323001,2014-07-26 17:33:18+00:00
41.226007,-105.322947,2014-07-26 17:33:19+00:00
41.225965,-105.322904,2014-07-26 17:33:20+00:00
41.225917,-105.322882,2014-07-26 17:33:21+00:00
41.225862,-105.32285,2014-07-26 17:33:22+00:00
41.225815,-105.322813,2014-07-26 17:33:23+00:00
41.225772,-105.32277,2014-07-26 17:33:24+00:00
41.225733,-105.322715,2014-07-26 17:33:25+00:00
41.225694,-105.322678,2014-07-26 17:33:26+00:00
41.225662,-105.322644,2014-07-26 17:33:27+00:00
41.225623,-105.322608,2014-07-26 17:33:28+00:00
41.22559,-105.322566,2014-07-26 17:33:29+00:00
41.225553,-105.322541,2014-07-26 17:33:30+00:00
41.225514,-105.322499,2014-07-26 17:33:31+00:00
41.225471,-105.322468,2014-07-26 17:33:32+00:00
41.225418,-105.322454,2014-07-26 17:33:33+00:00
41.225372,-105.322414,2014-07-26 17:33:34+00:00
41.225328,-105.32239,2014-07-26 17:33:35+00:00
41.225272,-105.322374,2014-07-26 17:33:36+00:00
41.22523,-105.322341,2014-07-26 17:33:37+00:00
41.225182,-105.322302,2014-07-26 17:33:38+00:00
41.225139,-105.322256,2014-07-26 17:33:39+00:00
41.225102,-105.322223,2014-07-26 17:33:40+00:00
41.225067,-105.322182,2014-07-26 17:33:41+00:00
41.22503,-105.322143,2014-07-26 17:33:42+00:00
41.225005,-105.322108,2014-07-26 17:33:43+00:00
41.224979,-105.32206,2014-07-26 17:33:44+00:00
41.224952,-105.322011,2014-07-26 17:33:45+00:00
41.224929,-105.321966,2014-07-26 17:33:46+00:00
41.2249,-105.321934,2014-07-26 17:33:47+00:00
41.22486,-105.321898,2014-07-26 17:33:48+00:00
41.22482,-105.321862,2014-07-26 17:33:49+00:00
41.224777,-105.321828,2014-07-26 17:33:50+00:00
41.224746,-105.321783,2014-07-26 17:33:51+00:00
41.224714,-105.321752,2014-07-26 17:33:52+00:00
41.224663,-105.321724,2014-07-26 17:33:53+00:00
41.224636,-105.321695,2014-07-26 17:33:54+00:00
41.224595,-105.321665,2014-07-26 17:33:55+00:00
41.22457,-105.321632,2014-07-26 17:33:56+00:00
41.224539,-105.321609,2014-07-26 17:33:57+00:00
41.224505,-105.321579,2014-07-26 17:33:58+00:00
41.224466,-105.321531,2014-07-26 17:33:59+00:00
41.224448,-105.321491,2014-07-26 17:34:00+00:00
41.224422,-105.32143,2014-07-26 17:34:01+00:00
41.224398,-105.321373,2014-07-26 17:34:02+00:00
41.224371,-105.321328,2014-07-26 17:34:03+00:00
41.224346,-105.321264,2014-07-26 17:34:04+00:00
41.22431,-105.321208,2014-07-26 17:34:05+00:00
41.224273,-105.321156,2014-07-26 17:34:06+00:00
41.224241,-105.321109,2014-07-26 17:34:07+00:00
41.224206,-105.321057,2014-07-26 17:34:08+00:00
41.224166,-105.321013,2014-07-26 17:34:09+00:00
41.224137,-105.320967,2014-07-26 17:34:10+00:00
41.2241,-105.32093,2014-07-26 17:34:11+00:00
41.224071,-105.320889,2014-07-26 17:34:12+00:00
41.224042,-105.320856,2014-07-26 17:34:13+00:00
41.224014,-105.320823,2014-07-26 17:34:14+00:00
41.223988,-105.320786,2014-07-26 17:34:15+00:00
41.223965,-105.320737,2014-07-26 17:34:16+00:00
41.223928,-105.320698,2014-07-26 17:34:17+00:00
41.223891,-105.320671,2014-07-26 17:34:18+00:00
41.22385,-105.32065,2014-07-26 17:34:19+00:00
41.223813,-105.320625,2014-07-26 17:34:20+00:00
41.22378,-105.320616,2014-07-26 17:34:21+00:00
41.223745,-105.320593,2014-07-26 17:34:22+00:00
41.223706,-105.320564,2014-07-26 17:34:23+00:00
41.223664,-105.320535,2014-07-26 17:34:24+00:00
41.223616,-105.320501,2014-07-26 17:34:25+00:00
41.223572,-105.32046,2014-07-26 17:34:26+00:00
41.223521,-105.320431,2014-07-26 17:34:27+00:00
41.223466,-105.3204,2014-07-26 17:34:28+00:00
41.223405,-105.320374,2014-07-26 17:34:29+00:00
41.22335,-105.320329,2014-07-26 17:34:30+00:00
41.223293,-105.320279,2014-07-26 17:34:31+00:00
41.223236,-105.320221,2014-07-26 17:34:32+00:00
41.22318,-105.320161,2014-07-26 17:34:33+00:00
41.223122,-105.3201,2014-07-26 17:34:34+00:00
41.223078,-105.320049,2014-07-26 17:34:35+00:00
41.22304,-105.319996,2014-07-26 17:34:36+00:00
41.22299,-105.319953,2014-07-26 17:34:37+00:00
41.222951,-105.319904,2014-07-26 17:34:38+00:00
41.222906,-105.319866,2014-07-26 17:34:39+00:00
41.222868,-105.319823,2014-07-26 17:34:40+00:00
41.22283,-105.319783,2014-07-26 17:34:41+00:00
41.222784,-105.319752,2014-07-26 17:34:42+00:00
41.222739,-105.319734,2014-07-26 17:34:43+00:00
41.222683,-105.319705,2014-07-26 17:34:44+00:00
41.222641,-105.319663,2014-07-26 17:34:45+00:00
41.222607,-105.319606,2014-07-26 17:34:46+00:00
41.222581,-105.319543,2014-07-26 17:34:47+00:00
41.222556,-105.319477,2014-07-26 17:34:48+00:00
41.222531,-105.319404,2014-07-26 17:34:49+00:00
41.222508,-105.319342,2014-07-26 17:34:50+00:00
41.222486,-105.319279,2014-07-26 17:34:51+00:00
41.222465,-105.31921,2014-07-26 17:34:52+00:00
41.222444,-105.319138,2014-07-26 17:34:53+00:00
41.222409,-105.319073,2014-07-26 17:34:54+00:00
41.222388,-105.319028,2014-07-26 17:34:55+00:00
41.222373,-105.318986,2014-07-26 17:34:56+00:00
41.222345,-105.318959,2014-07-26 17:34:57+00:00
41.222309,-105.318906,2014-07-26 17:34:59+00:00
41.222295,-105.318857,2014-07-26 17:35:01+00:00
41.222276,-105.318824,2014-07-26 17:35:03+00:00
41.222244,-105.318792,2014-07-26 17:35:07+00:00
41.222219,-105.318773,2014-07-26 17:35:08+00:00
41.222186,-105.318766,2014-07-26 17:35:11+00:00
41.22215,-105.318761,2014-07-26 17:35:15+00:00
41.222123,-105.318751,2014-07-26 17:35:18+00:00
41.222088,-105.318741,2014-07-26 17:35:21+00:00
41.222053,-105.318742,2014-07-26 17:35:24+00:00
41.222035,-105.3187,2014-07-26 17:35:27+00:00
41.222042,-105.318643,2014-07-26 17:35:30+00:00
41.222041,-105.318603,2014-07-26 17:35:32+00:00
41.222024,-105.318573,2014-07-26 17:35:34+00:00
41.221991,-105.318564,2014-07-26 17:35:36+00:00
41.221951,-105.318559,2014-07-26 17:35:38+00:00
41.221909,-105.318537,2014-07-26 17:35:40+00:00
41.221868,-105.318487,2014-07-26 17:35:42+00:00
41.221843,-105.318445,2014-07-26 17:35:43+00:00
41.221821,-105.318397,2014-07-26 17:35:44+00:00
41.221801,-105.318347,2014-07-26 17:35:45+00:00
41.221781,-105.318297,2014-07-26 17:35:46+00:00
41.221762,-105.318247,2014-07-26 17:35:47+00:00
41.221747,-105.318195,2014-07-26 17:35:48+00:00
41.221739,-105.318141,2014-07-26 17:35:49+00:00
41.221735,-105.318086,2014-07-26 17:35:50+00:00
41.221729,-105.318024,2014-07-26 17:35:51+00:00
41.221721,-105.317958,2014-07-26 17:35:52+00:00
